LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LID-12380,51,508000,115000,740,81,6,11.4,36,0.49,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID-12381,53,166000,40000,707,70,6,12.2,48,0.33,High School,Self-employed,Single,No,Yes,Auto,No,0
LID-12382,56,181000,25000,563,15,4,13.2,36,0.26,High School,Contract,Single,No,No,Auto,Yes,0
LID-12383,38,405000,175000,678,141,5,11.8,36,0.27,High School,Salaried,Married,No,Yes,Home,No,0
LID-12384,35,395000,110000,589,114,3,14.5,36,0.29,Bachelor's,Salaried,Single,No,No,Other,Yes,0
LID-12385,42,484000,295000,553,0,4,15.5,12,0.37,High School,Unemployed,Married,No,Yes,Education,Yes,0
LID-12386,36,1123000,375000,608,38,4,13.5,12,0.32,Master's,Salaried,Married,Yes,Yes,Other,Yes,0
LID-12387,43,424000,155000,818,91,7,8.5,12,0.19,Master's,Self-employed,Divorced,No,No,Business,No,0
LID-12388,46,556000,280000,643,119,9,15.3,24,0.47,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
LID-12389,46,234000,85000,638,127,4,15.7,12,0.47,Bachelor's,Salaried,Married,No,No,Home,No,0
LID-12390,36,611000,145000,649,50,1,13.1,24,0.4,Bachelor's,Salaried,Single,Yes,No,Education,No,0
LID-12391,31,300000,40000,571,44,5,13.3,24,0.12,Bachelor's,Salaried,Married,No,Yes,Auto,Yes,0
LID-12392,38,416000,155000,514,98,5,16.7,12,0.32,Bachelor's,Salaried,Married,No,Yes,Home,Yes,0
LID-12393,30,377000,110000,600,103,4,13.0,60,0.25,Bachelor's,Salaried,Married,No,Yes,Business,Yes,0
LID-12394,54,707000,160000,738,87,6,10.7,12,0.28,Bachelor's,Salaried,Married,No,Yes,Education,No,0
LID-12395,36,195000,35000,571,131,3,14.3,36,0.32,Bachelor's,Salaried,Married,No,No,Education,Yes,0
LID-12396,31,120000,30000,609,119,5,14.2,12,0.35,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-12397,25,356000,50000,634,41,2,11.6,36,0.2,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-12398,44,518000,255000,792,71,5,8.5,12,0.18,High School,Self-employed,Married,No,Yes,Auto,No,0
LID-12399,44,435000,210000,753,79,1,8.5,36,0.12,Bachelor's,Contract,Divorced,No,No,Auto,No,0
LID-12400,36,788000,165000,663,143,4,12.4,48,0.22,Bachelor's,Salaried,Married,No,No,Other,No,0
LID-12401,27,509000,315000,644,43,5,12.4,24,0.17,Bachelor's,Salaried,Married,No,No,Home,No,0
LID-12402,37,294000,145000,320,0,3,20.9,36,0.23,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,1
LID-12403,35,120000,75000,608,67,3,13.7,24,0.19,Master's,Salaried,Married,No,Yes,Education,No,0
LID-12404,45,351000,100000,723,162,5,9.5,24,0.13,High School,Salaried,Married,No,No,Other,No,0
LID-12405,43,705000,150000,681,158,1,10.9,24,0.19,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-12406,36,323000,65000,721,54,2,10.3,24,0.15,Bachelor's,Salaried,Single,No,Yes,Auto,No,0
LID-12407,32,407000,200000,691,62,5,10.0,36,0.13,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-12408,63,505000,90000,674,101,7,13.9,24,0.44,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-12409,38,229000,85000,592,148,2,13.3,12,0.22,Master's,Salaried,Single,Yes,No,Home,Yes,0
LID-12410,46,564000,165000,691,91,1,16.0,36,0.57,Bachelor's,Salaried,Married,No,Yes,Other,No,0
LID-12411,30,985000,110000,793,100,3,9.2,24,0.33,Master's,Salaried,Single,No,No,Home,Yes,0
LID-12412,39,364000,120000,544,171,3,16.6,24,0.37,Master's,Self-employed,Single,No,No,Business,Yes,0
LID-12413,25,215000,50000,615,43,2,12.9,36,0.28,Bachelor's,Salaried,Married,Yes,No,Other,Yes,0
LID-12414,40,386000,155000,564,43,3,13.8,36,0.21,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-12415,60,120000,55000,778,47,4,9.7,36,0.4,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
LID-12416,37,482000,130000,684,103,3,12.0,24,0.39,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-12417,26,513000,170000,621,66,5,14.5,48,0.35,PhD,Salaried,Single,No,Yes,Auto,No,0
LID-12418,25,1006000,265000,631,25,4,14.6,36,0.49,Bachelor's,Salaried,Married,No,Yes,Education,Yes,0
LID-12419,37,360000,90000,766,55,2,10.7,36,0.42,High School,Self-employed,Married,No,No,Auto,No,0
LID-12420,31,501000,80000,623,1,2,12.7,12,0.19,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
LID-12421,24,249000,90000,704,47,2,12.8,12,0.33,Bachelor's,Salaried,Married,No,No,Education,Yes,0
LID-12422,48,329000,170000,677,110,5,14.0,36,0.42,High School,Salaried,Married,Yes,Yes,Other,No,0
LID-12423,39,173000,110000,833,98,2,9.1,24,0.22,Master's,Salaried,Single,No,Yes,Home,No,0
LID-12424,34,360000,130000,837,112,8,8.5,24,0.2,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
LID-12425,55,338000,105000,733,67,3,12.1,24,0.38,Master's,Contract,Married,Yes,Yes,Education,No,0
LID-12426,29,472000,100000,545,11,3,13.8,12,0.23,High School,Salaried,Single,No,No,Home,Yes,0
LID-12427,59,284000,135000,594,93,4,14.8,24,0.33,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-12428,35,419000,100000,663,67,8,15.9,48,0.49,High School,Salaried,Single,Yes,No,Education,Yes,0
LID-12429,54,333000,60000,677,129,1,11.6,12,0.19,High School,Salaried,Single,No,Yes,Home,No,1
LID-12430,43,334000,55000,676,74,4,13.1,12,0.3,Bachelor's,Self-employed,Single,No,No,Auto,No,0
LID-12431,51,418000,90000,678,85,4,12.1,60,0.23,Master's,Salaried,Married,No,No,Business,Yes,0
LID-12432,63,409000,200000,740,34,4,9.7,36,0.2,Bachelor's,Salaried,Married,No,No,Auto,No,0
LID-12433,34,608000,95000,727,91,6,10.4,48,0.27,Bachelor's,Self-employed,Single,Yes,No,Other,No,0
LID-12434,60,375000,105000,629,67,2,14.4,24,0.24,Bachelor's,Salaried,Single,No,Yes,Home,Yes,0
LID-12435,37,330000,150000,697,111,6,11.5,60,0.2,High School,Self-employed,Married,No,Yes,Education,No,0
LID-12436,37,362000,90000,824,137,4,8.5,12,0.2,Bachelor's,Salaried,Married,No,No,Auto,No,0
LID-12437,36,270000,135000,808,104,4,8.5,12,0.14,High School,Salaried,Single,No,No,Business,No,0
LID-12438,41,328000,105000,626,151,2,13.3,36,0.17,Master's,Contract,Married,No,No,Auto,No,0
LID-12439,31,1223000,555000,669,130,7,13.5,48,0.35,Bachelor's,Self-employed,Married,No,Yes,Education,Yes,0
LID-12440,41,242000,60000,614,82,1,13.7,12,0.41,Bachelor's,Salaried,Single,Yes,No,Education,No,0
LID-12441,41,343000,70000,574,56,5,14.1,36,0.22,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
LID-12442,48,323000,85000,654,139,2,11.4,36,0.23,High School,Self-employed,Married,No,No,Education,No,0
LID-12443,51,349000,225000,499,19,6,16.0,24,0.48,Bachelor's,Self-employed,Single,No,Yes,Education,No,0
LID-12444,38,334000,45000,581,90,5,16.6,12,0.28,Master's,Self-employed,Married,No,Yes,Education,No,0
LID-12445,35,467000,220000,625,61,5,11.6,36,0.24,Master's,Salaried,Single,No,No,Education,Yes,0
LID-12446,34,156000,25000,706,129,6,10.8,12,0.31,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-12447,32,708000,130000,732,132,3,10.6,24,0.31,High School,Self-employed,Single,Yes,Yes,Auto,No,0
LID-12448,27,567000,155000,716,52,4,10.7,12,0.17,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-12449,36,202000,30000,681,71,1,13.5,24,0.54,PhD,Self-employed,Married,No,No,Business,No,0
LID-12450,34,120000,70000,641,58,2,14.2,24,0.57,Master's,Salaried,Single,No,No,Education,Yes,0
LID-12451,60,234000,45000,686,73,6,13.2,60,0.38,Bachelor's,Self-employed,Married,No,No,Business,No,0
LID-12452,41,350000,45000,649,91,1,11.8,24,0.19,Bachelor's,Salaried,Single,No,Yes,Education,Yes,0
LID-12453,36,1655000,495000,795,118,4,10.4,12,0.56,Master's,Salaried,Single,No,No,Education,No,0
LID-12454,42,540000,255000,595,78,5,15.2,12,0.48,High School,Self-employed,Married,Yes,Yes,Business,No,0
LID-12455,30,148000,25000,650,26,5,13.3,24,0.42,Master's,Self-employed,Married,No,No,Business,No,0
LID-12456,38,274000,105000,789,50,5,8.5,48,0.22,High School,Salaried,Single,No,Yes,Auto,No,0
LID-12457,43,389000,85000,525,75,4,13.9,12,0.21,Bachelor's,Salaried,Single,No,No,Business,Yes,0
LID-12458,39,460000,85000,508,36,4,14.5,36,0.13,High School,Self-employed,Single,No,No,Auto,No,0
LID-12459,37,194000,45000,610,52,5,14.8,36,0.39,Bachelor's,Contract,Married,No,Yes,Education,No,1
LID-12460,64,372000,140000,813,97,1,10.0,24,0.42,Master's,Salaried,Single,No,No,Home,No,0
LID-12461,54,270000,150000,668,49,6,15.1,48,0.43,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-12462,43,218000,60000,537,117,11,14.6,24,0.38,High School,Salaried,Single,No,Yes,Auto,Yes,1
LID-12463,42,462000,270000,674,86,4,13.0,12,0.45,High School,Contract,Single,Yes,No,Business,No,0
LID-12464,43,613000,165000,712,76,3,11.7,36,0.39,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-12465,32,636000,125000,670,76,3,13.0,24,0.3,Bachelor's,Salaried,Married,Yes,Yes,Home,No,0
LID-12466,37,549000,160000,581,119,5,14.4,36,0.33,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-12467,26,305000,120000,543,72,5,15.9,24,0.44,High School,Self-employed,Married,No,Yes,Business,Yes,1
LID-12468,39,593000,65000,613,65,3,13.3,48,0.42,Bachelor's,Contract,Married,No,No,Auto,Yes,0
LID-12469,41,474000,95000,718,117,2,11.4,60,0.34,Master's,Salaried,Single,No,No,Education,No,0
LID-12470,33,431000,60000,686,74,4,11.0,24,0.15,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-12471,60,286000,165000,709,29,2,10.7,12,0.28,Bachelor's,Salaried,Divorced,No,No,Home,No,0
LID-12472,56,305000,120000,656,36,5,12.5,36,0.34,Master's,Salaried,Divorced,No,No,Business,No,0
LID-12473,47,417000,185000,643,151,2,12.3,48,0.3,Bachelor's,Salaried,Divorced,No,No,Home,Yes,0
LID-12474,41,1532000,405000,726,101,8,11.2,36,0.33,Bachelor's,Contract,Divorced,No,Yes,Auto,No,0
LID-12475,53,472000,190000,630,121,10,12.2,12,0.28,Bachelor's,Contract,Married,No,No,Education,No,0
LID-12476,30,286000,100000,469,0,2,19.0,36,0.52,High School,Unemployed,Divorced,Yes,No,Other,Yes,1
LID-12477,49,253000,50000,489,82,5,17.7,12,0.28,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-12478,30,305000,80000,604,125,5,16.3,24,0.43,Master's,Salaried,Single,No,Yes,Other,No,1
LID-12479,50,1326000,695000,662,178,3,14.0,12,0.47,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,0
LID-12480,34,321000,50000,542,133,2,14.4,48,0.24,Master's,Salaried,Married,No,Yes,Auto,Yes,0
LID-12481,54,659000,185000,651,44,3,12.9,12,0.45,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-12482,58,326000,65000,795,131,4,8.9,48,0.23,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-12483,30,462000,140000,568,80,5,15.2,12,0.28,Bachelor's,Contract,Married,No,Yes,Business,No,0
LID-12484,39,619000,235000,635,123,2,14.4,12,0.42,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
LID-12485,62,292000,105000,732,57,4,10.4,24,0.21,Master's,Salaried,Single,No,No,Home,No,0
LID-12486,39,281000,120000,696,113,11,13.2,24,0.39,Bachelor's,Salaried,Married,Yes,No,Education,No,0
LID-12487,53,997000,450000,556,33,4,16.2,24,0.55,Master's,Self-employed,Single,Yes,No,Other,No,0
LID-12488,42,688000,455000,666,92,3,14.4,24,0.41,Bachelor's,Self-employed,Single,No,No,Education,No,0
LID-12489,36,618000,265000,725,75,6,10.9,24,0.16,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
LID-12490,34,617000,245000,567,42,5,14.6,12,0.27,PhD,Salaried,Divorced,No,Yes,Other,Yes,0
LID-12491,32,515000,175000,647,18,6,14.1,36,0.53,High School,Salaried,Married,No,Yes,Home,No,0
LID-12492,48,1214000,270000,575,93,4,16.9,12,0.45,Bachelor's,Salaried,Single,Yes,Yes,Education,No,0
LID-12493,37,410000,145000,614,62,3,15.0,36,0.33,High School,Contract,Married,Yes,Yes,Education,No,0
LID-12494,40,550000,115000,563,94,8,15.0,12,0.17,Master's,Salaried,Married,No,Yes,Business,Yes,0
LID-12495,39,180000,85000,570,152,4,14.8,24,0.19,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-12496,42,254000,125000,784,107,4,8.8,24,0.26,Master's,Salaried,Married,No,Yes,Business,No,0
LID-12497,53,207000,50000,641,78,4,10.2,36,0.22,Master's,Salaried,Married,No,Yes,Home,No,0
LID-12498,62,807000,165000,809,28,1,8.5,36,0.3,High School,Salaried,Married,No,Yes,Other,No,0
LID-12499,37,120000,35000,623,105,5,14.0,24,0.25,High School,Self-employed,Divorced,No,No,Business,No,0
LID-12500,51,321000,140000,696,128,4,12.6,60,0.38,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-12501,48,120000,40000,716,47,2,9.1,36,0.31,Bachelor's,Salaried,Married,No,No,Auto,No,0
LID-12502,42,253000,100000,691,71,6,12.5,12,0.45,High School,Salaried,Married,No,No,Business,No,0
LID-12503,59,306000,170000,582,135,6,13.7,12,0.23,High School,Contract,Divorced,No,No,Home,No,0
LID-12504,32,857000,180000,713,105,5,11.9,12,0.4,Bachelor's,Self-employed,Single,No,No,Education,No,0
LID-12505,29,498000,145000,523,111,4,17.5,12,0.49,High School,Salaried,Divorced,Yes,No,Home,No,1
LID-12506,52,253000,135000,666,116,4,12.6,12,0.43,Master's,Salaried,Single,No,No,Business,No,0
LID-12507,38,719000,225000,726,132,4,12.7,24,0.46,Master's,Salaried,Married,No,No,Other,No,0
LID-12508,52,404000,145000,640,98,3,14.3,24,0.59,Master's,Salaried,Single,No,No,Education,No,0
LID-12509,55,409000,70000,502,121,5,15.8,36,0.23,High School,Salaried,Married,No,Yes,Other,No,0
LID-12510,27,207000,45000,626,21,2,13.7,12,0.23,High School,Self-employed,Married,No,No,Business,No,1
LID-12511,54,232000,135000,709,19,3,11.0,36,0.21,Bachelor's,Salaried,Divorced,No,No,Home,No,0
LID-12512,38,254000,90000,377,0,7,20.4,48,0.48,PhD,Unemployed,Single,No,Yes,Business,No,1
LID-12513,40,411000,175000,674,113,3,11.5,24,0.21,Bachelor's,Salaried,Married,No,No,Business,Yes,0
LID-12514,43,418000,120000,665,77,5,13.0,48,0.31,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-12515,57,936000,360000,680,151,3,9.6,12,0.25,High School,Salaried,Married,No,Yes,Business,No,0
LID-12516,24,495000,150000,568,41,4,19.0,60,0.48,Bachelor's,Salaried,Single,Yes,No,Auto,Yes,1
LID-12517,39,120000,55000,800,106,3,10.4,12,0.36,Bachelor's,Salaried,Married,No,Yes,Other,No,0
LID-12518,45,463000,80000,677,121,2,11.6,24,0.29,High School,Self-employed,Single,No,No,Education,No,0
LID-12519,47,180000,50000,704,154,4,13.6,24,0.44,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-12520,46,235000,35000,695,155,4,10.8,24,0.34,Bachelor's,Salaried,Single,No,Yes,Other,No,0
LID-12521,30,256000,45000,550,45,8,14.4,12,0.29,Bachelor's,Contract,Married,No,No,Business,Yes,0
LID-12522,35,278000,105000,746,90,4,10.0,24,0.34,Bachelor's,Contract,Married,Yes,Yes,Education,No,0
LID-12523,36,188000,130000,436,67,2,18.7,36,0.45,Master's,Salaried,Married,No,Yes,Education,No,1
LID-12524,50,448000,120000,656,22,3,14.1,12,0.34,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
LID-12525,34,184000,35000,741,76,5,10.5,48,0.29,Bachelor's,Salaried,Single,No,No,Auto,No,0
LID-12526,32,487000,175000,679,83,4,11.3,48,0.24,Master's,Salaried,Single,No,No,Education,Yes,1
LID-12527,59,1370000,610000,685,27,7,11.7,48,0.25,Master's,Salaried,Married,No,Yes,Home,No,0
LID-12528,23,193000,70000,590,57,3,12.1,12,0.29,Bachelor's,Contract,Single,No,No,Auto,Yes,1
LID-12529,66,342000,155000,672,139,7,13.4,24,0.33,High School,Salaried,Single,No,No,Education,No,0
LID-12530,45,120000,25000,682,158,4,10.7,24,0.24,Master's,Salaried,Married,No,Yes,Other,No,0
LID-12531,51,339000,80000,590,18,4,11.4,24,0.19,High School,Salaried,Single,No,No,Education,Yes,0
LID-12532,34,570000,270000,779,168,5,9.0,24,0.31,Master's,Salaried,Married,No,Yes,Education,No,0
LID-12533,24,595000,275000,803,63,3,8.5,24,0.27,High School,Salaried,Married,No,Yes,Education,No,0
LID-12534,47,418000,120000,671,92,5,14.7,60,0.46,Master's,Salaried,Married,No,No,Education,No,0
LID-12535,51,653000,255000,626,141,4,14.8,36,0.38,Bachelor's,Salaried,Married,No,No,Education,Yes,0
LID-12536,47,1624000,200000,648,31,1,13.7,60,0.51,Bachelor's,Salaried,Single,Yes,Yes,Home,No,0
LID-12537,30,1027000,415000,702,94,4,12.8,48,0.34,Bachelor's,Salaried,Single,No,Yes,Other,No,0
LID-12538,48,300000,150000,675,68,7,12.0,24,0.27,PhD,Salaried,Married,No,No,Education,No,0
LID-12539,49,180000,35000,693,33,1,13.9,48,0.47,High School,Self-employed,Single,No,No,Home,No,0
LID-12540,44,320000,100000,691,72,3,13.3,36,0.31,High School,Salaried,Married,No,Yes,Education,No,0
LID-12541,48,238000,85000,671,87,6,16.4,12,0.58,High School,Self-employed,Single,No,No,Auto,Yes,0
LID-12542,52,513000,210000,547,50,5,15.9,12,0.5,Master's,Salaried,Married,No,Yes,Business,Yes,1
LID-12543,43,209000,105000,822,83,4,8.8,36,0.46,Bachelor's,Salaried,Single,No,Yes,Education,Yes,0
LID-12544,28,385000,115000,591,111,2,15.0,24,0.27,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
LID-12545,39,635000,195000,629,42,1,10.9,12,0.18,Bachelor's,Salaried,Divorced,No,No,Home,No,0
LID-12546,28,379000,65000,575,53,5,16.0,12,0.33,Master's,Salaried,Married,No,Yes,Other,No,0
LID-12547,37,238000,50000,656,98,5,14.5,12,0.48,Bachelor's,Contract,Married,No,No,Other,No,0
LID-12548,37,764000,325000,818,54,2,8.5,36,0.24,Bachelor's,Salaried,Single,No,No,Home,No,1
LID-12549,27,142000,40000,674,69,2,9.6,24,0.34,Bachelor's,Salaried,Single,No,Yes,Auto,No,0
LID-12550,36,334000,65000,551,156,3,13.8,24,0.21,Bachelor's,Contract,Single,No,No,Home,Yes,0
LID-12551,29,391000,125000,733,86,4,10.1,12,0.32,High School,Salaried,Single,No,No,Education,No,0
LID-12552,50,404000,160000,763,132,6,9.2,24,0.29,High School,Self-employed,Single,No,Yes,Other,No,1
LID-12553,58,442000,60000,616,98,3,15.9,24,0.41,High School,Salaried,Single,No,No,Education,No,0
LID-12554,27,560000,75000,738,27,4,9.4,24,0.23,Bachelor's,Salaried,Divorced,No,No,Other,No,0
LID-12555,59,393000,95000,703,166,1,13.6,12,0.48,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-12556,40,327000,155000,774,166,5,11.8,24,0.53,Bachelor's,Salaried,Married,Yes,Yes,Home,Yes,0
LID-12557,35,320000,105000,640,53,4,14.3,24,0.5,Master's,Self-employed,Married,No,Yes,Home,No,0
LID-12558,28,286000,95000,749,27,3,11.2,24,0.21,Bachelor's,Contract,Single,No,No,Auto,No,0
LID-12559,40,617000,125000,712,84,5,14.5,12,0.58,Bachelor's,Salaried,Married,No,Yes,Auto,Yes,0
LID-12560,50,281000,85000,721,121,3,11.5,12,0.4,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LID-12561,46,638000,170000,607,116,2,14.8,12,0.55,High School,Salaried,Divorced,No,No,Education,No,0
LID-12562,26,405000,185000,647,63,9,14.3,36,0.51,Bachelor's,Salaried,Single,No,Yes,Education,Yes,1
LID-12563,27,301000,85000,696,92,5,11.5,12,0.23,PhD,Contract,Married,No,No,Education,No,0
LID-12564,37,562000,205000,698,150,5,10.6,36,0.39,High School,Salaried,Single,Yes,No,Education,No,1
LID-12565,34,268000,60000,708,80,3,12.5,12,0.41,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-12566,33,569000,135000,812,87,8,8.5,12,0.29,High School,Salaried,Single,No,No,Business,Yes,0
LID-12567,34,450000,140000,575,57,3,15.0,36,0.35,Bachelor's,Salaried,Single,No,Yes,Business,Yes,1
LID-12568,50,288000,40000,676,50,7,11.6,24,0.31,Bachelor's,Salaried,Married,No,Yes,Education,No,0
LID-12569,57,535000,330000,621,51,6,10.4,36,0.38,Master's,Self-employed,Divorced,Yes,No,Education,No,0
LID-12570,37,541000,85000,597,143,1,13.1,12,0.15,Bachelor's,Contract,Married,No,Yes,Auto,No,0
LID-12571,55,757000,185000,726,107,2,10.0,60,0.12,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-12572,35,681000,250000,469,61,7,19.3,36,0.46,Master's,Salaried,Married,Yes,Yes,Education,No,1
LID-12573,39,525000,130000,518,128,5,17.1,36,0.39,Bachelor's,Salaried,Married,No,Yes,Business,Yes,0
LID-12574,33,215000,75000,666,81,5,11.7,36,0.19,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-12575,44,1539000,810000,667,72,4,14.1,24,0.49,Bachelor's,Contract,Married,Yes,Yes,Other,No,0
LID-12576,62,185000,45000,534,98,1,15.3,24,0.19,Master's,Contract,Single,No,No,Business,No,0
LID-12577,43,675000,175000,593,46,4,14.8,48,0.31,Master's,Self-employed,Single,Yes,No,Business,Yes,0
LID-12578,36,507000,255000,643,148,3,14.3,48,0.31,Master's,Self-employed,Single,No,No,Home,No,0
LID-12579,44,210000,120000,751,22,4,9.8,48,0.27,High School,Self-employed,Married,No,Yes,Business,No,0
LID-12580,29,374000,70000,700,67,4,10.7,48,0.15,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-12581,54,383000,170000,652,132,5,14.2,12,0.42,Bachelor's,Salaried,Married,No,No,Home,No,0
LID-12582,40,821000,185000,630,119,2,15.2,12,0.4,Bachelor's,Salaried,Single,Yes,No,Home,No,0
LID-12583,38,270000,115000,694,20,3,11.4,36,0.25,Bachelor's,Self-employed,Single,No,No,Business,No,0
LID-12584,42,347000,185000,589,104,4,16.4,48,0.46,High School,Salaried,Married,No,No,Education,Yes,0
LID-12585,43,120000,40000,658,64,7,12.6,12,0.34,High School,Salaried,Married,Yes,Yes,Home,No,0
LID-12586,27,1039000,430000,653,41,5,10.7,60,0.16,Bachelor's,Salaried,Married,No,Yes,Other,Yes,0
LID-12587,45,222000,105000,650,119,7,11.1,24,0.32,Master's,Self-employed,Married,No,Yes,Auto,No,0
LID-12588,33,479000,160000,644,32,6,11.5,60,0.19,Master's,Contract,Married,No,Yes,Business,Yes,0
LID-12589,46,379000,90000,615,77,5,13.0,24,0.4,High School,Salaried,Single,Yes,No,Home,No,0
LID-12590,51,379000,160000,762,130,2,9.7,36,0.25,Master's,Salaried,Single,No,No,Home,No,0
LID-12591,50,625000,190000,779,79,4,11.6,12,0.42,High School,Salaried,Single,No,Yes,Business,Yes,0
LID-12592,41,1004000,120000,846,67,4,8.5,12,0.39,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
LID-12593,40,460000,270000,794,63,5,8.5,36,0.3,High School,Salaried,Married,No,Yes,Home,Yes,0
LID-12594,30,574000,255000,684,40,4,12.4,24,0.27,Master's,Salaried,Married,No,No,Business,Yes,0
LID-12595,49,480000,135000,690,99,6,11.3,24,0.29,Bachelor's,Salaried,Single,No,Yes,Education,No,0
LID-12596,34,701000,175000,775,118,4,12.9,36,0.55,Bachelor's,Salaried,Divorced,Yes,No,Education,No,0
LID-12597,40,310000,80000,656,44,5,13.6,36,0.45,Bachelor's,Contract,Married,No,Yes,Home,No,0
LID-12598,34,723000,215000,472,164,9,18.7,36,0.27,High School,Contract,Single,No,No,Business,No,0
LID-12599,30,737000,155000,689,136,5,11.8,12,0.25,Bachelor's,Salaried,Divorced,No,No,Other,No,0
LID-12600,44,726000,290000,619,157,1,13.1,12,0.3,Bachelor's,Salaried,Married,No,Yes,Business,Yes,1
LID-12601,26,278000,65000,565,62,2,16.6,48,0.36,High School,Self-employed,Single,No,Yes,Education,No,0
